2025-11-07 12:11:09,776 - train_greyscale_FA_MoE.py - ckpt_root: output/acdc_wholeheart_uncond_fa_ec_moe_greyscale_uvit_mid_4by4_l6r9_Y_bound/ckpts
dataset:
  SNR_scale: 4.0
2025-11-07 13:02:00,773 - train_greyscale_FA_MoE.py - {'step': '1300', 'lr': '5.2e-05', 'total_loss': '0.0817722', 'main_loss': '0.0817722', 'time_per_step': '2.22814'}
2025-11-07 13:05:46,286 - train_greyscale_FA_MoE.py - {'step': '1400', 'lr': '5.6e-05', 'total_loss': '0.0840235', 'main_loss': '0.0840235', 'time_per_step': '2.18396'}
2025-11-07 13:09:31,403 - train_greyscale_FA_MoE.py - {'step': '1500', 'lr': '6e-05', 'total_loss': '0.0781186', 'main_loss': '0.0781186', 'time_per_step': '2.37588'}
2025-11-07 13:13:15,847 - train_greyscale_FA_MoE.py - {'step': '1600', 'lr': '6.4e-05', 'total_loss': '0.0760957', 'main_loss': '0.0760957', 'time_per_step': '2.18023'}
2025-11-07 13:17:01,256 - train_greyscale_FA_MoE.py - {'step': '1700', 'lr': '6.8e-05', 'total_loss': '0.0910587', 'main_loss': '0.0910587', 'time_per_step': '2.26203'}
2025-11-07 13:20:46,858 - train_greyscale_FA_MoE.py - {'step': '1800', 'lr': '7.2e-05', 'total_loss': '0.0701114', 'main_loss': '0.0701114', 'time_per_step': '2.16748'}
2025-11-07 13:24:31,913 - train_greyscale_FA_MoE.py - {'step': '1900', 'lr': '7.6e-05', 'total_loss': '0.0632517', 'main_loss': '0.0632517', 'time_per_step': '2.28538'}
2025-11-07 13:28:16,188 - train_greyscale_FA_MoE.py - {'step': '2000', 'lr': '8e-05', 'total_loss': '0.0636556', 'main_loss': '0.0636556', 'time_per_step': '2.19075'}
2025-11-07 13:32:01,646 - train_greyscale_FA_MoE.py - {'step': '2100', 'lr': '8.4e-05', 'total_loss': '0.0684996', 'main_loss': '0.0684996', 'time_per_step': '2.15549'}
2025-11-07 13:35:47,473 - train_greyscale_FA_MoE.py - {'step': '2200', 'lr': '8.8e-05', 'total_loss': '0.0735804', 'main_loss': '0.0735804', 'time_per_step': '2.18002'}
2025-11-07 13:39:32,506 - train_greyscale_FA_MoE.py - {'step': '2300', 'lr': '9.2e-05', 'total_loss': '0.0703276', 'main_loss': '0.0703276', 'time_per_step': '2.12985'}
2025-11-07 13:43:16,961 - train_greyscale_FA_MoE.py - {'step': '2400', 'lr': '9.6e-05', 'total_loss': '0.0709758', 'main_loss': '0.0709758', 'time_per_step': '2.10721'}
2025-11-07 13:47:03,357 - train_greyscale_FA_MoE.py - {'step': '2500', 'lr': '0.0001', 'total_loss': '0.069506', 'main_loss': '0.069506', 'time_per_step': '2.17905'}
2025-11-07 13:50:49,142 - train_greyscale_FA_MoE.py - {'step': '2600', 'lr': '0.000104', 'total_loss': '0.0641178', 'main_loss': '0.0641178', 'time_per_step': '2.18821'}
2025-11-07 13:54:34,971 - train_greyscale_FA_MoE.py - {'step': '2700', 'lr': '0.000108', 'total_loss': '0.0522022', 'main_loss': '0.0522022', 'time_per_step': '2.18225'}
2025-11-07 13:58:19,599 - train_greyscale_FA_MoE.py - {'step': '2800', 'lr': '0.000112', 'total_loss': '0.0712724', 'main_loss': '0.0712724', 'time_per_step': '2.19092'}
2025-11-07 14:02:05,878 - train_greyscale_FA_MoE.py - {'step': '2900', 'lr': '0.000116', 'total_loss': '0.0662356', 'main_loss': '0.0662356', 'time_per_step': '2.16523'}
2025-11-07 14:05:50,968 - train_greyscale_FA_MoE.py - {'step': '3000', 'lr': '0.00012', 'total_loss': '0.0660134', 'main_loss': '0.0660134', 'time_per_step': '2.186'}
2025-11-07 14:09:36,468 - train_greyscale_FA_MoE.py - {'step': '3100', 'lr': '0.000124', 'total_loss': '0.0648059', 'main_loss': '0.0648059', 'time_per_step': '2.17187'}
2025-11-07 14:13:21,516 - train_greyscale_FA_MoE.py - {'step': '3200', 'lr': '0.000128', 'total_loss': '0.0620009', 'main_loss': '0.0620009', 'time_per_step': '2.17202'}
2025-11-07 14:17:07,615 - train_greyscale_FA_MoE.py - {'step': '3300', 'lr': '0.000132', 'total_loss': '0.0661091', 'main_loss': '0.0661091', 'time_per_step': '2.16296'}
2025-11-07 14:20:53,611 - train_greyscale_FA_MoE.py - {'step': '3400', 'lr': '0.000136', 'total_loss': '0.0573583', 'main_loss': '0.0573583', 'time_per_step': '2.17637'}
2025-11-07 14:24:38,095 - train_greyscale_FA_MoE.py - {'step': '3500', 'lr': '0.00014', 'total_loss': '0.0639172', 'main_loss': '0.0639172', 'time_per_step': '2.11002'}
2025-11-07 14:28:23,390 - train_greyscale_FA_MoE.py - {'step': '3600', 'lr': '0.000144', 'total_loss': '0.0657447', 'main_loss': '0.0657447', 'time_per_step': '2.09383'}
2025-11-07 14:32:09,146 - train_greyscale_FA_MoE.py - {'step': '3700', 'lr': '0.000148', 'total_loss': '0.0496689', 'main_loss': '0.0496689', 'time_per_step': '2.18987'}
2025-11-07 14:35:54,697 - train_greyscale_FA_MoE.py - {'step': '3800', 'lr': '0.000152', 'total_loss': '0.0648412', 'main_loss': '0.0648412', 'time_per_step': '2.18469'}
2025-11-07 14:39:39,218 - train_greyscale_FA_MoE.py - {'step': '3900', 'lr': '0.000156', 'total_loss': '0.0520326', 'main_loss': '0.0520326', 'time_per_step': '2.22584'}
2025-11-07 14:43:24,264 - train_greyscale_FA_MoE.py - {'step': '4000', 'lr': '0.00016', 'total_loss': '0.0541314', 'main_loss': '0.0541314', 'time_per_step': '2.17534'}
2025-11-07 14:47:10,095 - train_greyscale_FA_MoE.py - {'step': '4100', 'lr': '0.000164', 'total_loss': '0.057909', 'main_loss': '0.057909', 'time_per_step': '2.18767'}
2025-11-07 14:50:55,663 - train_greyscale_FA_MoE.py - {'step': '4200', 'lr': '0.000168', 'total_loss': '0.0532708', 'main_loss': '0.0532708', 'time_per_step': '2.16094'}
2025-11-07 14:54:40,074 - train_greyscale_FA_MoE.py - {'step': '4300', 'lr': '0.000172', 'total_loss': '0.0527572', 'main_loss': '0.0527572', 'time_per_step': '2.19341'}
2025-11-07 14:58:25,544 - train_greyscale_FA_MoE.py - {'step': '4400', 'lr': '0.000176', 'total_loss': '0.0526365', 'main_loss': '0.0526365', 'time_per_step': '2.17468'}
2025-11-07 15:02:11,797 - train_greyscale_FA_MoE.py - {'step': '4500', 'lr': '0.00018', 'total_loss': '0.0552725', 'main_loss': '0.0552725', 'time_per_step': '2.23636'}
2025-11-07 15:05:57,340 - train_greyscale_FA_MoE.py - {'step': '4600', 'lr': '0.000184', 'total_loss': '0.0496123', 'main_loss': '0.0496123', 'time_per_step': '2.18929'}
2025-11-07 15:09:41,532 - train_greyscale_FA_MoE.py - {'step': '4700', 'lr': '0.000188', 'total_loss': '0.0503238', 'main_loss': '0.0503238', 'time_per_step': '2.15913'}
2025-11-07 15:13:26,517 - train_greyscale_FA_MoE.py - {'step': '4800', 'lr': '0.000192', 'total_loss': '0.0480351', 'main_loss': '0.0480351', 'time_per_step': '2.08903'}
2025-11-07 15:17:13,612 - train_greyscale_FA_MoE.py - {'step': '4900', 'lr': '0.000196', 'total_loss': '0.0455944', 'main_loss': '0.0455944', 'time_per_step': '2.17678'}
2025-11-07 15:20:59,319 - train_greyscale_FA_MoE.py - {'step': '5000', 'lr': '0.0002', 'total_loss': '0.0534371', 'main_loss': '0.0534371', 'time_per_step': '2.18282'}
2025-11-07 15:24:48,228 - train_greyscale_FA_MoE.py - {'step': '5100', 'lr': '0.0002', 'total_loss': '0.0504726', 'main_loss': '0.0504726', 'time_per_step': '2.17655'}
2025-11-07 15:28:34,014 - train_greyscale_FA_MoE.py - {'step': '5200', 'lr': '0.0002', 'total_loss': '0.0493361', 'main_loss': '0.0493361', 'time_per_step': '2.17889'}
2025-11-07 15:32:19,129 - train_greyscale_FA_MoE.py - {'step': '5300', 'lr': '0.0002', 'total_loss': '0.0462322', 'main_loss': '0.0462322', 'time_per_step': '2.18815'}
2025-11-07 15:36:04,299 - train_greyscale_FA_MoE.py - {'step': '5400', 'lr': '0.0002', 'total_loss': '0.0455728', 'main_loss': '0.0455728', 'time_per_step': '2.1799'}
2025-11-07 15:39:48,784 - train_greyscale_FA_MoE.py - {'step': '5500', 'lr': '0.0002', 'total_loss': '0.047158', 'main_loss': '0.047158', 'time_per_step': '2.17181'}
2025-11-07 15:43:34,823 - train_greyscale_FA_MoE.py - {'step': '5600', 'lr': '0.0002', 'total_loss': '0.0533064', 'main_loss': '0.0533064', 'time_per_step': '2.19228'}
2025-11-07 15:47:21,561 - train_greyscale_FA_MoE.py - {'step': '5700', 'lr': '0.0002', 'total_loss': '0.0468737', 'main_loss': '0.0468737', 'time_per_step': '2.19476'}
2025-11-07 15:51:08,457 - train_greyscale_FA_MoE.py - {'step': '5800', 'lr': '0.0002', 'total_loss': '0.0418225', 'main_loss': '0.0418225', 'time_per_step': '2.19768'}
2025-11-07 15:54:54,581 - train_greyscale_FA_MoE.py - {'step': '5900', 'lr': '0.0002', 'total_loss': '0.0479396', 'main_loss': '0.0479396', 'time_per_step': '2.1066'}
2025-11-07 15:58:41,588 - train_greyscale_FA_MoE.py - {'step': '6000', 'lr': '0.0002', 'total_loss': '0.0535943', 'main_loss': '0.0535943', 'time_per_step': '2.21008'}
2025-11-07 16:02:29,663 - train_greyscale_FA_MoE.py - {'step': '6100', 'lr': '0.0002', 'total_loss': '0.0391679', 'main_loss': '0.0391679', 'time_per_step': '2.20475'}
2025-11-07 16:06:17,064 - train_greyscale_FA_MoE.py - {'step': '6200', 'lr': '0.0002', 'total_loss': '0.0471952', 'main_loss': '0.0471952', 'time_per_step': '2.2302'}
2025-11-07 16:10:03,487 - train_greyscale_FA_MoE.py - {'step': '6300', 'lr': '0.0002', 'total_loss': '0.0457951', 'main_loss': '0.0457951', 'time_per_step': '2.19913'}
2025-11-07 16:13:51,032 - train_greyscale_FA_MoE.py - {'step': '6400', 'lr': '0.0002', 'total_loss': '0.0397491', 'main_loss': '0.0397491', 'time_per_step': '2.20357'}
2025-11-07 16:17:38,094 - train_greyscale_FA_MoE.py - {'step': '6500', 'lr': '0.0002', 'total_loss': '0.0428601', 'main_loss': '0.0428601', 'time_per_step': '2.19134'}
2025-11-07 16:21:24,644 - train_greyscale_FA_MoE.py - {'step': '6600', 'lr': '0.0002', 'total_loss': '0.0412205', 'main_loss': '0.0412205', 'time_per_step': '2.18385'}
2025-11-07 16:25:10,932 - train_greyscale_FA_MoE.py - {'step': '6700', 'lr': '0.0002', 'total_loss': '0.0325872', 'main_loss': '0.0325872', 'time_per_step': '2.20533'}
2025-11-07 16:28:57,831 - train_greyscale_FA_MoE.py - {'step': '6800', 'lr': '0.0002', 'total_loss': '0.0462781', 'main_loss': '0.0462781', 'time_per_step': '2.19794'}
2025-11-07 16:32:44,994 - train_greyscale_FA_MoE.py - {'step': '6900', 'lr': '0.0002', 'total_loss': '0.0397872', 'main_loss': '0.0397872', 'time_per_step': '2.2371'}
2025-11-07 16:36:32,098 - train_greyscale_FA_MoE.py - {'step': '7000', 'lr': '0.0002', 'total_loss': '0.0396327', 'main_loss': '0.0396327', 'time_per_step': '2.2413'}
2025-11-07 16:40:18,426 - train_greyscale_FA_MoE.py - {'step': '7100', 'lr': '0.0002', 'total_loss': '0.0376744', 'main_loss': '0.0376744', 'time_per_step': '2.10415'}
2025-11-07 16:44:05,275 - train_greyscale_FA_MoE.py - {'step': '7200', 'lr': '0.0002', 'total_loss': '0.0394756', 'main_loss': '0.0394756', 'time_per_step': '2.09581'}
2025-11-07 16:47:53,323 - train_greyscale_FA_MoE.py - {'step': '7300', 'lr': '0.0002', 'total_loss': '0.0385993', 'main_loss': '0.0385993', 'time_per_step': '2.21022'}
2025-11-07 16:51:39,720 - train_greyscale_FA_MoE.py - {'step': '7400', 'lr': '0.0002', 'total_loss': '0.0397994', 'main_loss': '0.0397994', 'time_per_step': '2.18961'}
2025-11-07 16:55:26,531 - train_greyscale_FA_MoE.py - {'step': '7500', 'lr': '0.0002', 'total_loss': '0.0313366', 'main_loss': '0.0313366', 'time_per_step': '2.19691'}
2025-11-07 16:59:13,949 - train_greyscale_FA_MoE.py - {'step': '7600', 'lr': '0.0002', 'total_loss': '0.0332684', 'main_loss': '0.0332684', 'time_per_step': '2.1959'}
2025-11-07 17:03:03,679 - train_greyscale_FA_MoE.py - {'step': '7700', 'lr': '0.0002', 'total_loss': '0.0358508', 'main_loss': '0.0358508', 'time_per_step': '2.20199'}
2025-11-07 17:06:49,756 - train_greyscale_FA_MoE.py - {'step': '7800', 'lr': '0.0002', 'total_loss': '0.0339942', 'main_loss': '0.0339942', 'time_per_step': '2.20134'}
2025-11-07 17:10:36,229 - train_greyscale_FA_MoE.py - {'step': '7900', 'lr': '0.0002', 'total_loss': '0.0459323', 'main_loss': '0.0459323', 'time_per_step': '2.1991'}
2025-11-07 17:14:23,241 - train_greyscale_FA_MoE.py - {'step': '8000', 'lr': '0.0002', 'total_loss': '0.0359143', 'main_loss': '0.0359143', 'time_per_step': '2.19504'}
2025-11-07 17:18:10,454 - train_greyscale_FA_MoE.py - {'step': '8100', 'lr': '0.0002', 'total_loss': '0.0291171', 'main_loss': '0.0291171', 'time_per_step': '2.204'}
2025-11-07 17:21:56,350 - train_greyscale_FA_MoE.py - {'step': '8200', 'lr': '0.0002', 'total_loss': '0.0342559', 'main_loss': '0.0342559', 'time_per_step': '2.18901'}
2025-11-07 17:25:43,727 - train_greyscale_FA_MoE.py - {'step': '8300', 'lr': '0.0002', 'total_loss': '0.0385502', 'main_loss': '0.0385502', 'time_per_step': '2.08728'}
2025-11-07 17:29:30,220 - train_greyscale_FA_MoE.py - {'step': '8400', 'lr': '0.0002', 'total_loss': '0.0377434', 'main_loss': '0.0377434', 'time_per_step': '2.10232'}
2025-11-07 17:33:17,841 - train_greyscale_FA_MoE.py - {'step': '8500', 'lr': '0.0002', 'total_loss': '0.0381375', 'main_loss': '0.0381375', 'time_per_step': '2.20567'}
2025-11-07 17:37:03,770 - train_greyscale_FA_MoE.py - {'step': '8600', 'lr': '0.0002', 'total_loss': '0.0334742', 'main_loss': '0.0334742', 'time_per_step': '2.20431'}
2025-11-07 17:40:50,725 - train_greyscale_FA_MoE.py - {'step': '8700', 'lr': '0.0002', 'total_loss': '0.0341217', 'main_loss': '0.0341217', 'time_per_step': '2.20605'}
2025-11-07 17:44:37,941 - train_greyscale_FA_MoE.py - {'step': '8800', 'lr': '0.0002', 'total_loss': '0.0372119', 'main_loss': '0.0372119', 'time_per_step': '2.20452'}
2025-11-07 17:48:25,013 - train_greyscale_FA_MoE.py - {'step': '8900', 'lr': '0.0002', 'total_loss': '0.0279915', 'main_loss': '0.0279915', 'time_per_step': '2.20556'}
2025-11-07 17:52:11,219 - train_greyscale_FA_MoE.py - {'step': '9000', 'lr': '0.0002', 'total_loss': '0.0236454', 'main_loss': '0.0236454', 'time_per_step': '2.26919'}
2025-11-07 17:55:58,209 - train_greyscale_FA_MoE.py - {'step': '9100', 'lr': '0.0002', 'total_loss': '0.0305812', 'main_loss': '0.0305812', 'time_per_step': '2.19815'}
2025-11-07 17:59:45,516 - train_greyscale_FA_MoE.py - {'step': '9200', 'lr': '0.0002', 'total_loss': '0.037339', 'main_loss': '0.037339', 'time_per_step': '2.18225'}
2025-11-07 18:03:33,211 - train_greyscale_FA_MoE.py - {'step': '9300', 'lr': '0.0002', 'total_loss': '0.0342512', 'main_loss': '0.0342512', 'time_per_step': '2.20041'}
2025-11-07 18:07:18,965 - train_greyscale_FA_MoE.py - {'step': '9400', 'lr': '0.0002', 'total_loss': '0.027393', 'main_loss': '0.027393', 'time_per_step': '2.19812'}
2025-11-07 18:11:05,798 - train_greyscale_FA_MoE.py - {'step': '9500', 'lr': '0.0002', 'total_loss': '0.0355812', 'main_loss': '0.0355812', 'time_per_step': '2.10843'}
2025-11-07 18:14:52,577 - train_greyscale_FA_MoE.py - {'step': '9600', 'lr': '0.0002', 'total_loss': '0.034573', 'main_loss': '0.034573', 'time_per_step': '2.08838'}
2025-11-07 18:18:39,115 - train_greyscale_FA_MoE.py - {'step': '9700', 'lr': '0.0002', 'total_loss': '0.0376599', 'main_loss': '0.0376599', 'time_per_step': '2.21632'}
2025-11-07 18:22:24,872 - train_greyscale_FA_MoE.py - {'step': '9800', 'lr': '0.0002', 'total_loss': '0.0253875', 'main_loss': '0.0253875', 'time_per_step': '2.20038'}
2025-11-07 18:26:12,196 - train_greyscale_FA_MoE.py - {'step': '9900', 'lr': '0.0002', 'total_loss': '0.0282676', 'main_loss': '0.0282676', 'time_per_step': '2.26946'}
2025-11-07 18:29:59,192 - train_greyscale_FA_MoE.py - {'step': '10000', 'lr': '0.0002', 'total_loss': '0.0237797', 'main_loss': '0.0237797', 'time_per_step': '2.20382'}
2025-11-07 18:33:46,143 - train_greyscale_FA_MoE.py - {'step': '10100', 'lr': '0.0002', 'total_loss': '0.0373169', 'main_loss': '0.0373169', 'time_per_step': '2.20294'}
2025-11-07 18:37:32,155 - train_greyscale_FA_MoE.py - {'step': '10200', 'lr': '0.0002', 'total_loss': '0.0351615', 'main_loss': '0.0351615', 'time_per_step': '2.33597'}
2025-11-07 18:41:19,170 - train_greyscale_FA_MoE.py - {'step': '10300', 'lr': '0.0002', 'total_loss': '0.0237495', 'main_loss': '0.0237495', 'time_per_step': '2.20666'}
2025-11-07 18:45:06,203 - train_greyscale_FA_MoE.py - {'step': '10400', 'lr': '0.0002', 'total_loss': '0.034508', 'main_loss': '0.034508', 'time_per_step': '2.19076'}
2025-11-07 18:48:53,142 - train_greyscale_FA_MoE.py - {'step': '10500', 'lr': '0.0002', 'total_loss': '0.0251197', 'main_loss': '0.0251197', 'time_per_step': '2.20435'}
2025-11-07 18:52:39,213 - train_greyscale_FA_MoE.py - {'step': '10600', 'lr': '0.0002', 'total_loss': '0.0274874', 'main_loss': '0.0274874', 'time_per_step': '2.21421'}
2025-11-07 18:56:26,050 - train_greyscale_FA_MoE.py - {'step': '10700', 'lr': '0.0002', 'total_loss': '0.0314827', 'main_loss': '0.0314827', 'time_per_step': '2.08877'}
2025-11-07 19:00:12,158 - train_greyscale_FA_MoE.py - {'step': '10800', 'lr': '0.0002', 'total_loss': '0.0322866', 'main_loss': '0.0322866', 'time_per_step': '2.16513'}
2025-11-07 19:04:00,728 - train_greyscale_FA_MoE.py - {'step': '10900', 'lr': '0.0002', 'total_loss': '0.0293845', 'main_loss': '0.0293845', 'time_per_step': '2.19356'}
2025-11-07 19:07:46,447 - train_greyscale_FA_MoE.py - {'step': '11000', 'lr': '0.0002', 'total_loss': '0.0417429', 'main_loss': '0.0417429', 'time_per_step': '2.19234'}
2025-11-07 19:11:33,598 - train_greyscale_FA_MoE.py - {'step': '11100', 'lr': '0.0002', 'total_loss': '0.0245213', 'main_loss': '0.0245213', 'time_per_step': '2.19581'}
2025-11-07 19:15:20,713 - train_greyscale_FA_MoE.py - {'step': '11200', 'lr': '0.0002', 'total_loss': '0.0307784', 'main_loss': '0.0307784', 'time_per_step': '2.21545'}
2025-11-07 19:19:07,878 - train_greyscale_FA_MoE.py - {'step': '11300', 'lr': '0.0002', 'total_loss': '0.028167', 'main_loss': '0.028167', 'time_per_step': '2.20782'}
2025-11-07 19:22:53,789 - train_greyscale_FA_MoE.py - {'step': '11400', 'lr': '0.0002', 'total_loss': '0.0318063', 'main_loss': '0.0318063', 'time_per_step': '2.19858'}
2025-11-07 19:26:41,157 - train_greyscale_FA_MoE.py - {'step': '11500', 'lr': '0.0002', 'total_loss': '0.0368642', 'main_loss': '0.0368642', 'time_per_step': '2.27053'}
2025-11-07 19:30:28,053 - train_greyscale_FA_MoE.py - {'step': '11600', 'lr': '0.0002', 'total_loss': '0.0294848', 'main_loss': '0.0294848', 'time_per_step': '2.20518'}
2025-11-07 19:34:15,106 - train_greyscale_FA_MoE.py - {'step': '11700', 'lr': '0.0002', 'total_loss': '0.0269981', 'main_loss': '0.0269981', 'time_per_step': '2.1927'}
2025-11-07 19:38:01,227 - train_greyscale_FA_MoE.py - {'step': '11800', 'lr': '0.0002', 'total_loss': '0.0299316', 'main_loss': '0.0299316', 'time_per_step': '2.19465'}
2025-11-07 19:41:48,325 - train_greyscale_FA_MoE.py - {'step': '11900', 'lr': '0.0002', 'total_loss': '0.0280587', 'main_loss': '0.0280587', 'time_per_step': '2.09386'}
2025-11-07 19:45:34,985 - train_greyscale_FA_MoE.py - {'step': '12000', 'lr': '0.0002', 'total_loss': '0.0319377', 'main_loss': '0.0319377', 'time_per_step': '2.08723'}
2025-11-07 19:49:22,941 - train_greyscale_FA_MoE.py - {'step': '12100', 'lr': '0.0002', 'total_loss': '0.0189761', 'main_loss': '0.0189761', 'time_per_step': '2.20529'}
2025-11-07 19:53:09,063 - train_greyscale_FA_MoE.py - {'step': '12200', 'lr': '0.0002', 'total_loss': '0.0301046', 'main_loss': '0.0301046', 'time_per_step': '2.19875'}
2025-11-07 19:56:55,869 - train_greyscale_FA_MoE.py - {'step': '12300', 'lr': '0.0002', 'total_loss': '0.0266047', 'main_loss': '0.0266047', 'time_per_step': '2.17467'}
2025-11-07 20:00:43,070 - train_greyscale_FA_MoE.py - {'step': '12400', 'lr': '0.0002', 'total_loss': '0.0267679', 'main_loss': '0.0267679', 'time_per_step': '2.2468'}
